"date,""time"",""lon"",""lat"",""datetime"",""quality"",""step_speed_corrected"",""step_speed"",""diff_time"",""step_direction"",""gaps"",""dist_colony"",""trip"",""IDbird"",""trip_ID"""
"2015-07-08,""07:54:26"",-29.345858,0.916768,2015-07-08 07:54:26,0,0,0,1,89.999999988609,0,86.7592614336416,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:27"",-29.345857,0.916768,2015-07-08 07:54:27,0,0,0.111070916623783,1,89.999999988609,0,86.7795219862001,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:28"",-29.345857,0.916768,2015-07-08 07:54:28,0,0,0,1,-89.999999988609,0,86.7795219862001,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:29"",-29.345857,0.916767,2015-07-08 07:54:29,0,0,0.111085136570183,1,180,0,86.6703154696544,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:30"",-29.34586,0.916768,2015-07-08 07:54:30,0,0,0.351241574890315,1,108.437149379606,0,86.7191529139624,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:32"",-29.345865,0.916768,2015-07-08 07:54:32,0,0,0.277677291362156,2,-18.4371493408762,1,86.6212927896729,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:33"",-29.345867,0.916768,2015-07-08 07:54:33,0,0,0.222141832852963,1,-2.16429043575772e-08,0,86.583115172161,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:34"",-29.345865,0.916768,2015-07-08 07:54:34,0,0,0.222141832852963,1,179.999999965827,0,86.6212927896729,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:35"",-29.345867,0.916767,2015-07-08 07:54:35,0,0,0.248368479893858,1,153.4320148737,0,86.4736606161797,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:36"",-29.345865,0.916767,2015-07-08 07:54:36,0,0,0.222141833637322,1,-153.4320148737,0,86.5118865359126,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
